,year,iso3c,country,pop,labor_force,gdp_ppp_c,gdp_ppp,gdp,gdp_c,hours_worked,total_hours,hours_per_employed,gdp_over_k_hours_worked,gdp_ppp_over_k_hours_worked,gdp_over_pop,gdp_ppp_over_pop,gdp_ppp_over_labor_force,gdp_ppp_over_pop_c,gdp_over_pop_c,gdp_ppp_over_k_hours_worked_c,continent,penn_hours_worked_over_pop,hours_worked_over_pop,hours_worked_over_pop_combined,hours_worked_over_pop_predicted,hours_worked_over_pop_modelled
14159,2012,SWE,Sweden,9519374.0,5028100.0,459793784274.097,432488311645.095,552483727282.802,465359818585.788,1471.37194201233,6730202399.9022,1471.371942,82090.20984136086,64260.81801809998,58037.82131921721,45432.431969276025,86014.26217559217,48300.842500157785,48885.548417972444,68317.9727671754,4.0,791.0009809045341,707.0005233434678,707.0005233434678,735.3477281113303,707.0005233434678
14187,2012,USA,United States,313877662.0,158452840.0,17513423092584.5,16253972230000.0,16253972230000.0,17016393933000.0,1828.1165,249807416931.55,1725.737575,65066.01136848458,65066.01136848458,51784.41857388373,51784.41857388373,102579.24206344296,55796.97191890164,54213.45955163895,70107.69859320618,2.0,804.2685964103864,795.8751041402558,795.8751041402558,815.0222288796563,795.8751041402558
14216,2013,AUS,Australia,23128129.0,12176891.0,1081115691197.09,1061760472330.27,1576329690003.93,1288878224236.96,1766.0,20392116999.549465,1765.039507,77300.93398536096,52067.20186794378,68156.38610472684,45907.75467960552,87194.70941558646,46744.62388190113,55727.73414732165,53016.353879343456,5.0,872.5922268804911,881.7019742301449,881.7019742301449,908.1026298256342,881.7019742301449
14217,2013,AUT,Austria,8479823.0,4423190.0,449411571762.946,406370494341.228,430190979705.965,375650886015.0,1520.07911905772,6414384263.98263,1520.079119,67066.60561661822,63353.00125735162,50731.12725418503,47922.04912074556,91872.7195397955,52997.753816671175,44299.37818454466,70063.08840685367,4.0,807.4141234248244,756.4290273491121,756.4290273491121,768.2039719737688,756.4290273491121
14220,2013,BEL,Belgium,11159407.0,4962050.0,537934591084.72,487343797679.386,521791015247.064,446045040873.594,1585.59508664181,7228728001.632999,1585.595087,72182.96429595763,67417.64215907599,46757.95185596009,43671.11959259,98214.205354518,48204.58569928671,39970.31749747939,74416.2169282339,4.0,647.6444218963197,647.7699040489338,647.7699040489338,692.8348610252581,647.7699040489338
14238,2013,CAN,Canada,35082954.0,19522293.0,1638541025091.36,1554125000000.0,1846597421834.98,1503174217512.03,1714.0,30859160300.97648,1713.620953,59839.52265144906,50361.86937176066,52635.17495804316,44298.57873427648,79607.70796750157,46704.76223556774,42846.28419579577,53097.39503960227,2.0,876.4398589757732,879.6055286842858,879.6055286842858,867.2747807616247,879.6055286842858
14240,2013,CHE,Switzerland,8089346.0,4647770.0,535490010955.144,498760487993.313,706234937370.968,667208623354.645,1573.0,7448332113.563127,1572.688721,94817.86346300822,66962.7079443852,87304.33058135578,61656.46617085151,107311.78349903566,66196.94731256939,82479.92153564021,71893.9492480521,4.0,909.7698384376832,920.7582558049968,920.7582558049968,842.9819449556637,920.7582558049968
14257,2013,CZE,Czechia,10514272.0,5302824.0,353925834847.049,324029971676.001,211685616592.931,174472402052.95,1764.30200770331,8964295001.507439,1764.302008,23614.30726647593,36146.73229980852,20133.169143135256,30818.108155847687,61105.17182467323,33661.468416172705,16593.864230728483,39481.7255330768,4.0,853.9267128440273,852.583517100132,852.583517100132,757.9902658170763,852.583517100132
14258,2013,DEU,Germany,80645605.0,42212988.0,4028584564290.57,3628559701800.76,3733804649549.06,3236712633454.9,1396.46680047225,59140368980.0,1396.4668,63134.6187713464,61355.03995634287,46298.92291773445,44993.89274593153,85958.37143299972,49954.1737493391,40135.01583198365,68119.029924432,4.0,722.4677792805015,733.336540534354,733.336540534354,764.0446092223197,733.336540534354
14261,2013,DNK,Denmark,5614932.0,2850392.0,289052580545.17,262368108591.261,343584391647.927,291032020819.874,1425.63357544074,3943876998.780725,1425.633575,87118.43491928079,66525.42882863076,61191.19370420283,46726.85414378322,92046.3250638021,51479.26645330166,51831.79793092312,73291.47958583203,4.0,702.3889039013541,702.3908746856997,702.3908746856997,735.8386803666874,702.3908746856997
14273,2013,ESP,Spain,46620045.0,23332032.0,1649535306148.45,1512562240663.9,1355579535912.56,1136082395816.8,1689.82440964343,30083606006.348,1689.82441,45060.40717414384,50278.62153043526,29077.18205575649,32444.46118968568,64827.71156253771,35382.533546427294,24368.96823709201,54831.70155201403,4.0,637.3655853831873,645.2933712601092,645.2933712601092,763.9760880807097,645.2933712601092
14274,2013,EST,Estonia,1317997.0,680462.0,38914018086.7518,36198153224.201,25115753366.1116,21817309477.984,1776.85376030028,1067711424.384,1776.85376,23522.9789552938,33902.56243168418,19056.001922699063,27464.51867811611,53196.43598643421,29525.11886351168,16553.383261103023,36446.19435368752,4.0,870.4739951290819,810.1015589443679,810.1015589443679,767.898859519257,810.1015589443679
14278,2013,FIN,Finland,5438972.0,2686349.0,246540851975.183,225680035610.262,271362405890.591,234120534076.562,1560.35181150273,3958144441.5004,1560.351812,68557.98465700423,57016.62456883818,49892.22336327361,41493.141647035874,84009.94644041485,45328.57532180401,43044.99712014734,62286.9770466809,4.0,751.9067574914087,727.7376021609231,727.7376021609231,763.9760880807097,727.7376021609231
14280,2013,FRA,France,66002289.0,30432523.0,2825817614408.69,2608522466158.15,2811876903329.05,2389493466482.81,1526.24200073556,41498520007.19,1526.242001,67758.48639522244,62858.20471925744,42602.71796526708,39521.69698475381,85714.95916254297,42813.93353507315,36203.190869377424,68094.41912432277,4.0,629.290009086098,628.7436486814875,628.7436486814875,692.8348610252581,628.7436486814875
14284,2013,GBR,United Kingdom,64128273.0,33061439.0,2753805880474.18,2563539916691.6,2786315215249.95,2777396821941.01,1533.51824163557,46069602316.968346,1533.518242,60480.55713786127,55644.93261856089,43449.09171731399,39975.19029853806,77538.66722775134,42942.14940848602,43310.02055740702,59774.90019400274,4.0,777.1515152727636,718.3976764346725,718.3976764346725,731.9966672968158,718.3976764346725
14292,2013,GRC,Greece,10965211.0,4867433.0,304952509690.634,284949103892.689,238907690051.132,195139720340.78,1996.60648416968,8586737621.118343,1996.606484,27822.87063989926,33184.792230273946,21787.78776360364,25986.650315501363,58541.967376374574,27810.91122556912,17796.257668072234,35514.36216481443,4.0,755.7325428024512,783.0891371920105,783.0891371920105,767.898859519257,783.0891371920105
14301,2013,HRV,Croatia,4255689.0,1844972.0,102646073424.8,94198525241.0692,59363124068.5843,49707133030.5168,1810.28885149711,2867715999.267872,1908.492434,20700.48919897915,32847.92680485728,13949.121768198827,22134.72959162881,51056.88608882368,24119.730888417835,11680.161080971096,35793.66766130452,4.0,729.565285438217,673.8546917474166,673.8546917474166,767.898859519257,673.8546917474166
14303,2013,HUN,Hungary,9893082.0,4393129.0,250624711407.754,242855184363.456,135684315697.713,115798616344.321,1733.6,6994988001.298956,1733.624593,19397.36217882242,34718.45617438632,13715.07035903604,24547.98053462571,55280.685899152064,25333.330038885157,11705.009252356444,35829.1838901244,4.0,707.2022908048029,707.058528504965,707.058528504965,763.0035418513803,707.058528504965
14315,2013,ISL,Iceland,323764.0,192997.0,16242815274.836,14378252058.9283,16125060515.3117,16494745020.423,1524.13309982487,261084000.03,1524.1331,61761.96363415162,55071.36422483247,49804.98299783701,44409.668953090215,74499.87336035431,50168.68853496992,50946.81626253382,62212.98613844437,4.0,797.5529002604699,806.4021942834904,806.4021942834904,800.7831556576754,806.4021942834904
14316,2013,ISR,Israel,8059500.0,3694723.0,296112447535.968,279990267389.596,297732778479.129,284889679087.518,1906.04030249707,7111485998.145424,1906.040302,41866.46483685316,39371.55574272572,36941.84235735828,34740.40168615869,75781.12551051757,36740.79626973981,35348.30685371524,41638.617809722185,3.0,913.425508987968,882.3730998381319,882.3730998381319,867.8358897957869,882.3730998381319
14317,2013,ITA,Italy,60233948.0,25287655.0,2425507411807.47,2187377576803.98,2141924094298.57,1822536356977.15,1719.09030026131,41840594993.64,1719.0903,51192.486498439,52278.83535443206,35560.081406229096,36314.697100777455,86499.81885643331,40268.11278927741,30257.62742593512,57970.19407052315,4.0,694.3452971557513,694.6347762833012,694.6347762833012,757.7772118170673,694.6347762833012
14320,2013,JPN,Japan,127445000.0,65768575.0,5042952333233.2,5021591088716.88,5212328181166.18,4363702302795.86,1734.0,112990908000.0,1734.0,46130.50973239528,44442.435038373886,40898.6478964744,39402.02509880246,76352.43866416263,39569.63657446899,34239.886247368355,44631.48781168481,3.0,912.3060120594366,886.5856487112087,886.5856487112087,896.449031307123,886.5856487112087
14327,2013,KOR,"Korea, Rep.",50428893.0,26634430.0,1866934813500.06,1726902752731.95,1370795199976.18,1381481889126.85,2106.0,53134508010.20599,2100.22799,25798.58648004946,32500.58798700553,27182.73431019356,34244.31213931168,64837.23333789947,37021.13416410033,27394.65030745073,35136.01392792537,3.0,1053.6498666717828,1053.6520801716983,1053.6520801716983,1071.8142970275703,1053.6520801716983
14342,2013,LTU,Lithuania,2957689.0,1465316.0,84557449673.47,79034122256.3816,46523420074.4372,39225860752.8062,1657.48234877476,2148546302.02058,1657.482349,21653.440761637165,36784.92857335899,15729.652466651229,26721.57967128444,53936.57221813015,28589.026660162715,13262.334462077046,39355.656237870586,4.0,823.3442789342698,726.4273904459121,726.4273904459121,767.898859519257,726.4273904459121
14343,2013,LUX,Luxembourg,543360.0,268091.0,61427208385.876,54838614516.1038,65203276466.9768,57236975164.3722,1506.28991175967,580732000.092656,1506.289912,112277.7399154405,94430.15798570472,120000.14072986013,100925.0119922405,204552.23978463956,113050.663254336,105338.95605928334,105775.4840030776,4.0,1064.5795748294472,1068.7794465780626,1068.7794465780626,1045.5813720757276,1068.7794465780626
14344,2013,LVA,Latvia,2012647.0,1021195.0,49742702853.2751,45564452972.4338,30204783461.8488,25753586054.7246,1685.92927524911,1498162273.855425,1685.929275,20161.22284545233,30413.56318176174,15007.491856171897,22639.068337584187,44618.75838839184,24715.06570862903,12795.87829098923,33202.47994582418,4.0,851.0040623057415,744.3740873861262,744.3740873861262,767.898859519257,744.3740873861262
14376,2013,NLD,Netherlands,16804432.0,9054383.0,867782157148.544,827475738129.662,877172824534.519,740324364660.471,1414.6989579755,12354566000.214,1414.698958,70999.8897993928,66977.32143041924,52198.89756074582,49241.51784063049,91389.52241468712,51640.07668623039,44055.30425904731,70239.79289385906,4.0,735.1968361251242,735.1968814068813,735.1968814068813,747.8032413077991,735.1968814068813
14377,2013,NOR,Norway,5079623.0,2700082.0,316337033812.044,342254463749.269,526014468085.106,373433130102.304,1421.03293413174,3796999999.648,1421.032934,138534.22916351593,90138.12583118188,103553.84013441668,67377.92622587719,126757.06284078372,62275.69128890943,73515.9144885957,83312.36076938898,4.0,727.7185558204934,747.4964184641261,747.4964184641261,779.9281093642988,747.4964184641261
14380,2013,NZL,New Zealand,4442100.0,2394722.0,175553627155.626,160993347759.546,190906575136.003,165349650447.184,1756.0,3926064800.0,1756.0,48625.42644125563,41006.28898421289,42976.64958825848,36242.621228595934,67228.40804049322,39520.41312794084,37223.30664487157,44714.90820926491,5.0,886.4043487332868,883.8308007473943,883.8308007473943,920.6146709581176,883.8308007473943
14390,2013,POL,Poland,38040196.0,18287361.0,969657107885.238,925133013061.528,515762008468.811,440186496882.876,1816.43354096584,28088964991.3158,1816.433541,18361.73061657017,32935.817085020724,13558.342561347765,24319.880293506583,50588.65590620363,25490.32891116644,11571.614848747782,34520.92692575268,4.0,818.6148212154985,738.402215154617,738.402215154617,783.3239220153195,738.402215154617
14394,2013,PRT,Portugal,10457295.0,5289169.0,314167370897.143,292135407902.921,226433858005.716,194344164093.789,1717.55335510447,7643399261.160285,1717.553355,29624.758601363817,38220.61335816889,21653.195975222658,27936.039664456344,55232.76112049379,30042.89071859817,18584.554045170287,41103.09564666803,4.0,797.7406430423939,730.9155246323533,730.9155246323533,767.898859519257,730.9155246323533
14421,2013,SVK,Slovak Republic,5413393.0,2717026.0,144656739274.106,151678176998.07,98935222174.8611,82312781984.4718,1771.61328698219,3883821000.0390368,1771.613287,25473.68227677503,39053.85366538403,18276.009551654777,28019.058841297872,55825.073811612405,26722.009518633877,15205.395578054617,37245.98514520933,4.0,722.4324444556637,717.4467104160066,717.4467104160066,784.1383277804867,717.4467104160066
14422,2013,SVN,Slovenia,2059953.0,1006860.0,66400578063.7812,61744411905.6854,48415657264.8762,41039360682.0457,1662.23748559627,1542076000.374546,1662.237486,31396.41447835048,40039.79822699312,23503.282485025724,29973.699354152937,61323.73111026896,32234.02575873391,19922.474290455026,43059.21241732154,4.0,751.2109221144384,748.5976623614937,748.5976623614937,759.24074893901,748.5976623614937
14423,2013,SWE,Sweden,9600379.0,5088630.0,465255103186.95,444616519268.393,586841821796.891,470887249502.535,1462.89289906718,6756078275.4517,1462.892899,86861.31182481833,65809.85316347104,61126.94319639787,46312.39238246667,87374.50340629855,48462.16000294884,49048.81875002383,68864.67033359583,4.0,787.358882597636,703.7303710042802,703.7303710042802,735.3477281113303,703.7303710042802
14451,2013,USA,United States,316059947.0,158809862.0,17835998523381.8,16843190993000.0,16843190993000.0,17329814706000.0,1826.487,253330832928.29,1732.946834,66486.93646291281,66486.93646291281,53291.127689140565,53291.127689140565,106058.84786298726,56432.32776781362,54830.78406641636,70405.9522372889,2.0,808.5701367313715,801.5277966502032,801.5277966502032,815.3930892042596,801.5277966502032
14480,2014,AUS,Australia,23475686.0,12316359.0,1108997849871.16,1100591467474.11,1467589901175.46,1322118614189.98,1755.0,20743420002.089973,1760.686161,70749.65945960672,53057.37758591504,62515.31483150098,46882.18557166381,89360.13211973685,47240.274464020345,56318.63597894349,53462.63295827903,5.0,863.554128526146,883.6129432848085,883.6129432848085,899.4454898097136,883.6129432848085
14481,2014,AUT,Austria,8546356.0,4444847.0,452383408466.616,417059741085.658,442584815286.027,378134963330.691,1510.29787103512,6433717900.6729,1510.297871,68791.45497500554,64824.06402090428,51786.3771747897,48799.71546769852,93829.94309717703,52932.9001116518,44245.16873983379,70314.46131937201,4.0,803.5432521030344,752.8024693416586,752.8024693416586,767.3833916661207,752.8024693416586
14484,2014,BEL,Belgium,11209057.0,4978926.0,546426066893.871,503619406808.679,535390200131.009,453086009677.5,1581.59598872649,7239123001.2519,1581.595989,73957.88136745586,69569.11862411862,47764.0715120825,44929.68559341602,101150.20926374062,48748.620592603904,40421.420791909615,75482.35702023224,4.0,645.7028949939247,645.8280122272462,645.8280122272462,692.8348610252581,645.8280122272462
14502,2014,CAN,Canada,35437435.0,19586757.0,1685567743622.64,1621395561291.92,1805749878439.94,1546315859831.59,1709.0,30863555306.113865,1709.303711,58507.51349058717,52534.30932406975,50955.99832324038,45753.750554799466,82780.19486798758,47564.60910962207,43635.09548113711,54613.53129620619,2.0,869.9762766022626,870.9308477352795,870.9308477352795,867.2747807616247,870.9308477352795
14504,2014,CHE,Switzerland,8188649.0,4732391.0,548073390452.537,519299911605.986,726537808338.0,682887233860.616,1564.0,7548960548.567934,1564.470386,96243.42366921324,68790.91608241337,88724.99094026377,63417.04371575653,109733.09508998432,66930.8686271126,83394.37114237231,72602.49764538888,4.0,911.2116632368368,921.8810756900112,921.8810756900112,833.1033169668455,921.8810756900112
14521,2014,CZE,Czechia,10525347.0,5300088.0,361932001410.642,342099831459.922,209358834156.329,178419147314.396,1773.81180970635,9062346001.500269,1773.81181,23102.05703044992,37749.58839612695,19890.919905664778,32502.4753540118,64546.06630303535,34386.70491439779,16951.379115044474,39938.002957592245,4.0,864.4170736498324,861.0021124719469,861.0021124719469,763.9828659179842,861.0021124719469
